          nEv  nVtx  nTrk      xVtx      yVtx       zVtx       trkPt    trkEta  trkNHit  trkNlayer  highPurity
5190   377728     1  3281  0.167877 -0.183179  -9.165351    1.232002 -0.394761        4          4        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    1.231942 -2.054764        4          4        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    1.228537 -0.778493       13         11        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    1.226686  0.114318       12         10        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    1.216138  1.311610        4          4        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    1.215586 -1.837122        3          3        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    1.212625  0.439325        3          3        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    1.206006 -1.002167       14         11        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    1.204506 -1.687975       12          7        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    1.200790 -2.140964        3          3        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    1.200338 -1.713443       16         12        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    1.197263  2.392817        4          4        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    1.195790  1.428234        4          4        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    1.183458  1.917101        3          3        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    1.182419  1.480273        5          5        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    1.178471  2.413724        4          4        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    1.172709  2.067078       17         12        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    1.172500 -2.121449        6          6        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    1.170096  2.349379        5          5        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    1.170007  1.518336        4          4        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    1.167483 -1.430586        4          4        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    1.163226  1.745879       19         14        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    1.160596  1.727998        4          4        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    1.160361  2.228021       23         14        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    1.156572 -1.389923        4          4        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    1.153277  2.467705        9          6        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    1.150438 -2.121174        4          4        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    1.147330  1.392357       19         14        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    1.139763  2.477649        8          6        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    1.137922 -2.093168       10          6        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    1.132642 -1.911224       10          6        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    1.131132  1.782876        9          8        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    1.130426  0.622365       14         11        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    1.127396 -1.820908        6          5        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    1.124220  2.383666       13         10        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    1.123291  0.201241       13         10        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    1.122349  0.940331       15         11        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    1.121558 -1.222048        4          4        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    1.119444  0.280070        4          4        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    1.119036 -0.161728        4          4        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    1.118676 -1.428658       22         14        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    1.117055 -1.377094       16         12        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    1.116694 -2.328390        3          3        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    1.112702  1.356303       13          9        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    1.111010  0.905603        9          7        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    1.109103  2.180423       18         13        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    1.107259 -0.020890       17         13        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    1.106165 -1.907347       17         14        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    1.100962  1.062673       16         12        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    1.099691  2.396209        4          4        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    1.099091  2.034841       15         11        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    1.097277  1.633199        4          4        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    1.096093  0.701928        4          4        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    1.096076 -0.750891        5          5        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    1.090271 -1.475731       18         14        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    1.088878  2.245218        5          5        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    1.085223 -1.484401        4          4        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    1.084730  0.645852       14         10        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    1.084576 -2.479058        3          3        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    1.080312  0.376035        3          3        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    1.072989  0.064286       10          8        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    1.070793 -2.459831        3          3        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    1.070080 -1.510897       23         15        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    1.069487  0.929174       10          8        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    1.067012 -1.358650        3          3        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    1.066649  2.092369        5          5        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    1.064238  2.532129        6          5        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    1.061168 -2.479980        3          3        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    1.054633  1.207196       15         12        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    1.053661  2.713110        4          4        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    1.049324  2.552071        6          5        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    1.045154  2.186167        5          5        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    1.044101  2.625071        5          4        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    1.043353 -0.255960        3          3        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    1.042172 -1.764870       14         11        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    1.041256  1.898322       20         13        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    1.038587 -2.047905        3          3        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    1.037242  0.160468        3          3        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    1.034469 -1.218715        4          4        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    1.031879 -2.086713       16         11        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    1.028913 -0.138465       12          9        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    1.021587  1.208233        4          4        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    1.020376  2.216466        5          5        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    1.015721 -1.567813        9          7        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    1.013344  0.380199        4          4        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    1.008354 -1.488600        5          5        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    1.001964  2.190675        4          4        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    1.001496  2.246133        5          5        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.997548 -1.142514       15          9        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.996327  1.469562       15         12        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.992650 -0.019455        4          4        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.991829 -0.169454        5          5        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.987372  2.208456        5          5        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.985462 -0.862964       14         11        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.984492  0.342841        8          7        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.983400  2.526212       10          8        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.977173  1.341622        9          7        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.972774  1.574567        3          3        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.970229  1.778680       10          8        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.970048 -0.432803        6          5        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.969720 -1.320995        3          3        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.968358 -1.568067        3          3        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.967932  2.117058       16         11        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.967892 -1.887477        4          4        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.962613  0.533480       14         12        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.958135  1.515765        4          4        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.957877  2.134682        4          4        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.955683 -1.557464        4          4        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.952206  1.930165        4          4        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.949488  1.257741       16         13        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.942981 -0.625910       10          8        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.942686 -2.027430       18         11        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.940425  2.145741       18         11        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.939991 -0.929660        3          3        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.938225 -0.321361        5          5        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.937503 -0.289382        4          4        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.936409  2.579450        4          4        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.935569 -1.869613       10          8        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.935441  1.362675        3          3        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.934575  2.103958        5          5        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.934066 -0.326052       18         13        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.925268  2.398705        5          5        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.924400 -1.682863        5          5        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.921492  2.227685        5          5        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.921050 -1.337106        3          3        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.918469 -1.618321        5          5        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.918046 -1.076422        3          3        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.915821 -0.933657        4          4        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.914536  1.446347        4          4        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.914232 -0.456287        4          4        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.912389 -2.219510        6          5        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.910348  1.678062        5          5        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.910024  1.238662        4          4        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.908118  0.300450        3          3        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.908017  1.003386        4          4        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.907991  2.101188       17         13        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.901866 -0.734238       18         13        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.900959 -0.714908        4          4        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.900304  2.167002        3          3        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.896571  1.501158        6          5        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.895595  1.159481        4          4        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.894264  1.247355        5          4        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.893532 -0.173122        4          4        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.891096 -1.926839        9          6        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.889778  1.298595        5          5        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.889345  1.583483        3          3        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.885418 -2.054789        3          3        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.883860 -1.123400        3          3        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.883353 -1.676410        5          5        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.882109  1.048585       15         12        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.879477  2.489487        4          4        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.878563 -2.167798        4          4        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.877736  2.076813       21         16        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.876623  1.888905        3          3        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.870051 -1.838345        4          4        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.868097  2.479464        4          4        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.867388  1.030490        3          3        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.864971 -2.033695        4          4        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.864255 -1.126029        3          3        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.860926 -0.208225        6          5        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.858994  2.551820        4          4        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.857564  1.824298        5          5        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.854588 -2.064560        9          6        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.853868 -0.337352        3          3        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.853853  0.640875        3          3        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.851610 -1.700774        5          5        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.850464  1.094542        4          4        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.850107  2.201835       12          8        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.846126 -2.131457        5          4        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.844404 -0.804288        5          5        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.843117 -2.340086        3          3        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.841412  1.799309       16         12        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.837099  2.213358       15         12        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.833086 -0.380406       10          9        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.832641  0.072730       17         13        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.831159  0.468291        4          4        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.829647 -2.531631        3          3        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.829618  1.811333       12          9        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.822698 -0.169589        5          5        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.818973  1.439517        4          4        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.818473 -2.248114        4          4        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.817776  1.411419        4          4        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.817066  1.126285        3          3        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.811368  1.800960       21         14        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.808512  1.284613        7          6        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.807164  2.156414       19         13        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.806007 -1.495068       19         13        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.803542  2.611739        5          5        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.801786  0.956473        9          8        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.800942 -2.514864        3          3        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.800726  1.899011       19         14        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.799992 -2.007297       20         14        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.799430 -1.606120        4          4        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.794444 -1.553827        5          5        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.793953  1.661537        4          4        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.793693  2.463758        6          5        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.791613  1.807807       16         10        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.787927 -2.300940        5          5        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.783458 -1.856448        4          4        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.782093 -0.817260        6          5        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.781333 -0.791598       14         10        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.780559 -0.239597        7          6        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.779979  1.650308        4          4        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.778985 -1.435331        4          4        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.776191 -1.428107        4          4        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.774503  2.171257        5          5        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.766887 -2.064942        4          4        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.762318  0.925559        4          4        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.760599  1.535527        4          4        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.758075 -1.251904        4          4        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.755530 -0.604259        5          5        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.755379 -1.852284        4          4        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.754920 -1.795768       17         13        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.754305 -0.477134       18         12        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.753699  2.114570        5          5        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.752311  1.319074        4          4        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.751674 -0.188070       15         11        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.751247  0.176359        5          5        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.748863 -2.166711        4          4        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.747261  0.006377       15         12        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.744819  1.320872        4          4        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.743895  1.205356        4          4        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.740252 -1.258563       15         12        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.739983  1.511010        4          4        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.739969 -1.511761        4          4        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.737278 -1.735977        4          4        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.734209  2.586147        4          4        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.734043 -0.313087        5          5        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.730765  1.533796       16         14        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.730605  1.085845        5          5        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.728047 -0.821641        4          4        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.726574 -2.113791        4          4        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.726325  0.903453        5          5        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.723454 -2.029085        9          6        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.722949 -1.587432        4          4        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.721980  0.460089        5          5        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.719923  1.614715        4          4        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.719353 -1.960858        6          6        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.719076  1.778173        4          4        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.717814  1.654847        4          4        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.717568 -0.787388        5          5        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.714909 -0.638208        4          4        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.714080  2.467391       11          6        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.712276 -1.777481        4          4        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.708370 -0.098072        4          4        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.704952 -0.542648       11          9        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.703281 -0.425758        9          6        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.701605 -1.527481        4          4        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.701530 -1.827794       22         14        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.701089  2.201933        4          4        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.697530  2.190953        5          5        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.693103  2.493216        6          5        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.692776  1.693391        3          3        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.691980  2.234999        5          5        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.691914 -1.410777        4          4        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.687838 -1.495201        4          4        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.687203  1.235033        6          5        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.686562  0.520290        9          8        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.685847 -2.023044        6          4        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.685013  2.279870        5          5        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.683307  0.854452        4          4        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.681044 -1.838741        4          4        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.680690  2.636228        7          5        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.679349 -2.079109        8          5        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.676430 -0.342999        4          4        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.674920  0.698173       15         11        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.673929  1.755909        4          4        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.673143 -2.024405        5          5        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.673113  0.177697        4          4        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.670006  1.776942        4          4        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.669646  1.252731        4          4        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.669171  0.642945       11          9        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.667857 -1.415477        4          4        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.666330 -1.473771        4          4        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.664772  2.522540        6          5        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.664685 -2.513810        3          3        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.663669  1.367579        4          4        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.660775 -1.445883        4          4        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.659061  0.574721       19         14        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.658632 -0.721270        8          6        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.657393 -1.453203        3          3        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.654393 -1.700663       15         12        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.653937  0.577113        7          6        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.652233 -2.072994        8          5        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.651944  2.515364        3          3        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.650819 -2.196164        6          5        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.650754 -0.375193        4          4        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.646117 -2.099861        9          6        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.644132  0.449907        6          5        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.642596 -0.318676        9          9        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.642226  2.382915       17         11        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.641063 -2.267775        6          5        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.639635  0.221634        4          4        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.637791  0.897239        4          4        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.637372  2.072386        9          6        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.637349 -1.719573        5          5        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.634317 -0.396172        3          3        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.631252 -2.337843        3          3        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.629939  0.202992        3          3        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.629162  0.182654        4          4        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.626289 -0.740300        4          4        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.624425  0.387104        4          4        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.624379  1.634010        4          4        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.623655 -0.148893        4          4        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.618720 -0.297611        5          5        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.618706 -1.979567        6          5        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.618208  0.495836       10          9        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.616067  0.865916        4          4        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.614219 -0.347169        3          3        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.613134 -0.953471        4          4        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.610091 -1.029437        3          3        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.609287  1.396774        5          5        True
5190   377728     1  3281  0.167877 -0.183179  -9.165351    0.607666 -0.432514        3          3        True
