         nEv  nVtx  nTrk      xVtx      yVtx       zVtx      trkPt    trkEta  trkNHit  trkNlayer  highPurity
2322  122333     1  7118  0.171519 -0.182447   0.805646   5.047900 -2.725919        3          3        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   4.995986 -0.843432        5          5        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   4.573315 -1.267255        3          3        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   4.376624 -0.466775        3          3        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   3.995247  0.446400       12         11        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   3.909830 -0.989924        5          5        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   3.829373  2.818516        3          3        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   3.735324 -0.853740        4          4        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   3.661807  0.399482       17         13        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   3.633693 -0.297579        6          5        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   3.481329 -0.445221       17         12        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   3.416924  1.262247        3          3        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   3.405267  0.476950        3          3        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   3.364918 -0.833492       15         12        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   3.331523 -2.811893        3          3        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   3.307539  1.101507       15         10        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   3.297473  0.535238        4          4        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   3.163131  0.870655       10          9        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   3.149915 -1.256879       14         10        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   3.085853  0.707727       14         13        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   3.066878 -2.572817        9          5        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   3.041962  0.049125       14         12        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   3.032198  0.960974       10          8        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   2.986050 -1.049202       13         11        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   2.967751 -1.171019        4          4        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   2.966731  1.199416       13          8        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   2.900324  1.398910        6          5        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   2.873073  0.752787       17         14        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   2.853828 -0.710561       18         12        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   2.850679 -0.746861        6          5        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   2.845587  1.649364       11          9        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   2.814053  1.086078       12          9        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   2.798168  0.720238       16         13        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   2.787215  0.593132        5          5        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   2.776175 -0.325024       13         11        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   2.765440 -1.579203       14         11        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   2.716406  1.027696       13         10        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   2.711396  0.265439       17         13        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   2.689165 -0.068650       13         11        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   2.685568 -2.708671        3          3        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   2.684119 -0.142037       15         12        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   2.667821  2.438817        9          5        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   2.659068  0.141645        3          3        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   2.629852  0.914055       17         12        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   2.607877  1.800175        8          5        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   2.587234 -1.593105       17         13        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   2.574705 -1.543642       12         10        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   2.565954  1.264517       11         10        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   2.546868 -0.874054        8          6        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   2.538613 -0.454729       15         13        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   2.534613 -1.133318       11          8        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   2.532704  0.931799       16         12        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   2.527778  0.239512        4          4        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   2.504307  0.540223       14         12        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   2.475127 -0.432873       18         14        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   2.442075  0.696992        9          8        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   2.419184 -0.251422        9          8        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   2.408669  1.657891       19         13        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   2.404000 -0.973617       10          8        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   2.388028 -0.081955       17         13        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   2.385471  0.605168       13         11        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   2.371750 -1.231416       15         12        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   2.370086 -1.799672        9          9        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   2.358722  0.452988        4          4        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   2.351227  0.503294       14         11        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   2.337507 -0.097246       12         10        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   2.330600 -0.419840       17         13        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   2.327529 -0.067175       15         14        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   2.324481 -0.589727       15         13        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   2.309756 -1.096724        4          4        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   2.301230  0.947225       15         11        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   2.287297 -1.887597       21         13        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   2.287071  0.998730        3          3        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   2.279368  0.114952        9          8        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   2.267039  1.627472       19         15        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   2.264166 -0.316885       14         12        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   2.259836  2.809783        3          3        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   2.258719  1.083727       15         10        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   2.256317  0.062673       17         13        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   2.252953  0.772210       16         14        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   2.238766 -0.457456        7          6        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   2.234495  1.050368       12         10        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   2.229842 -0.051312       13         12        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   2.222392 -1.022505        3          3        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   2.219863 -2.285821       16         12        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   2.213218  0.380266        8          7        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   2.184720 -0.710535       17         13        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   2.183004  1.108307       11          8        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   2.182495 -1.249874       14         12        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   2.175003 -0.459665        3          3        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   2.170026  2.666981        3          3        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   2.169055 -0.202538        6          5        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   2.168994 -1.672227       14          8        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   2.168152 -1.301481       18         13        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   2.158362  1.872357        5          5        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   2.151273 -0.386362        3          3        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   2.143102 -0.345242        8          7        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   2.136877  0.066327       14         11        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   2.131430  0.688287        8          7        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   2.128560  0.976749        4          4        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   2.123570  1.195385       15         11        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   2.112441  0.641863       14         12        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   2.111238  1.049325       14         12        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   2.107325 -0.848649       12         11        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   2.101169 -2.054832        5          4        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   2.099916 -0.352528       15         12        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   2.098331  0.648324       16         13        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   2.096407 -2.784997        3          3        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   2.087403  1.015733       17         11        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   2.085688  1.029356        7          7        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   2.084179 -0.089818       13         11        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   2.084067  1.991713       15          9        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   2.082481  0.196347       14         13        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   2.078802  0.040377       14         12        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   2.053475 -0.922036       18         13        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   2.045833 -0.125436       14         11        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   2.034921 -0.317554       13         10        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   2.034140  1.743698       14         10        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   2.030697  2.306204        9          6        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   2.028162  0.995917        3          3        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   2.022603 -2.056835       16         10        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   2.019410 -0.493374       11         10        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   2.019288 -2.786159        3          3        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   2.016876  0.806006       16         12        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   2.015558  2.108099       14         12        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   2.011275 -0.425983       15         12        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   2.009426  0.966164        8          7        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   2.002633 -2.672713        3          3        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   2.002221 -0.663678        3          3        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   2.001803 -1.790656       20         14        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   2.001388 -0.498189       13         11        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   2.001013  1.197451       11          9        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   1.994503  1.754669       18         12        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   1.994216  0.345637       17         13        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   1.989225 -0.409732       15         11        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   1.983573  0.648075       14         12        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   1.982228  1.162112       15         10        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   1.979526 -1.046532       11         10        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   1.979215 -0.793838       18         13        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   1.974411  0.420219       14         12        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   1.973787 -2.172702       17         13        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   1.970252 -0.628931       16         14        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   1.968033  0.003168       16         12        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   1.963697 -2.225629       19         13        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   1.954758 -1.605322       18         15        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   1.948345  1.680755       20         14        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   1.941085 -2.774210        3          3        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   1.939561  0.747788       14         10        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   1.939512  0.886636       13         11        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   1.934548  0.428724       17         11        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   1.933406 -0.418614       17         13        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   1.927725  0.053966        3          3        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   1.920696  1.052978       11          9        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   1.916463  1.067779       15         12        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   1.914338 -0.193946       14         10        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   1.910509  1.413784       14         10        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   1.892931 -0.063476        9          8        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   1.892468 -0.702595       17         14        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   1.890270 -2.390288        9          6        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   1.881472 -0.084394        4          4        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   1.877804  0.820426       10          7        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   1.875978  0.556305        9          8        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   1.875197  0.165342       13         12        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   1.873718  1.592985       16         12        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   1.873689 -0.540306       11         11        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   1.871202 -0.274472       16         13        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   1.871088  2.783096        3          3        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   1.867547 -0.982237       14         10        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   1.864819  1.533243       12          9        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   1.863497 -0.506609       16         13        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   1.850986  0.958407       14         10        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   1.850262  0.593308        4          4        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   1.845644 -0.184310       11         10        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   1.844103  1.842468       19         13        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   1.843363 -0.646461       13         11        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   1.838006  0.732019       18         13        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   1.834217  0.383485       16         13        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   1.832109 -0.319500       14         10        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   1.831440  2.644992        5          4        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   1.831407  0.522751       11          7        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   1.830014  1.580793       17         13        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   1.824575 -0.034730       13         11        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   1.822088  0.533769       10          8        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   1.820806  1.947335       22         16        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   1.820427  2.751004        3          3        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   1.816730 -2.771271        3          3        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   1.816530 -0.532524       14         12        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   1.812854  0.193406       13         12        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   1.806435  1.328909       11          7        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   1.806182 -0.750388       14         11        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   1.802479 -2.729150        3          3        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   1.802288 -2.939979        3          3        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   1.798226 -0.158673       11          8        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   1.797678 -1.549633        4          4        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   1.796083  0.516383       15         10        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   1.794119  0.882182       11         11        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   1.790287  0.408831       10          7        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   1.787442  0.795645       15         13        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   1.773041  0.473353       16         13        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   1.772644 -0.330189        3          3        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   1.768186 -1.844995       14         12        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   1.759363 -1.267584       14         10        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   1.758593  0.983283       16         12        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   1.753766  0.357398        9          9        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   1.746563  1.149850       13          9        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   1.741486 -2.837055        3          3        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   1.740389  1.820242       18         12        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   1.736669 -0.841131       17         13        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   1.736014  0.046249       13         11        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   1.735994 -0.683253       14         12        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   1.733496  1.876646       16         11        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   1.730714 -0.860689       13         10        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   1.729456  1.062883        3          3        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   1.717537 -0.436182       15         13        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   1.715599  0.440136       16         12        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   1.714145  0.351546        5          5        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   1.713204  1.013502       15         13        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   1.710261  1.770526        4          4        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   1.706751 -0.483847       15         13        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   1.706742 -0.649629       12          9        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   1.703346 -1.553028        4          4        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   1.699066  1.931055       17         11        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   1.697990  0.415532        5          4        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   1.697861  2.732069        3          3        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   1.694691 -0.747889       11          8        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   1.691624 -0.041299       16         13        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   1.679825  0.005944       12         12        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   1.673818  1.651778       18         15        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   1.670929 -1.030217        5          5        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   1.670452  0.689031       16         13        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   1.668156 -2.608578        3          3        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   1.667611 -0.361440       14         10        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   1.665490  2.476562        6          5        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   1.665061  0.768919       15         12        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   1.663072 -0.463248       13         11        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   1.662395 -1.545441        9          8        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   1.662185 -0.582415        5          5        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   1.658809 -0.028246       14         11        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   1.657316 -2.697023        3          3        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   1.643231  2.189163       15         13        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   1.642378  0.089322        7          6        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   1.641111  0.703750       14         11        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   1.640167  1.230395       10          9        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   1.638778  0.229023       12          9        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   1.638774  1.370604        3          3        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   1.637762  0.844100       14         13        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   1.634949 -2.835608        3          3        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   1.625628 -0.840092       18         13        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   1.623823 -0.324162       12          9        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   1.622727 -0.229336       12         10        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   1.622110  0.162869       15         10        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   1.621632  0.625489       11          9        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   1.619945  0.190847       17         12        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   1.615044  0.464174       12         11        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   1.613081  0.156574        3          3        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   1.609534 -1.560125        4          4        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   1.603794 -0.279364       15         12        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   1.602757 -0.634873       16         14        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   1.602531 -0.449627        6          5        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   1.599141 -0.620112        5          5        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   1.596194  0.006762       13         12        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   1.595931  0.446464       14         12        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   1.592817 -0.546763       15         12        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   1.590207 -0.057928        3          3        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   1.587080 -0.018247       15         13        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   1.585122  2.677592        3          3        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   1.584637 -0.660818       14         12        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   1.583675 -0.812053       13         11        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   1.579453 -1.238861       13         10        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   1.573470  0.965705       14         10        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   1.572504  0.648707       12         10        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   1.567785 -2.679589        6          4        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   1.566033  2.215459       12          8        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   1.565200 -0.019977        9          8        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   1.560879  1.823459       18         13        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   1.556821  0.949547       16         13        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   1.553105  0.669414       16         13        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   1.548664 -1.527063        9          8        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   1.547143 -0.556276       16         13        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   1.546322  0.498357       17         13        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   1.540968 -0.955837       14         10        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   1.538942 -0.818775       12         10        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   1.537360 -1.043271       12         10        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   1.530927  0.686154       19         12        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   1.530837  1.218037       15         13        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   1.527564 -0.963386       10         10        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   1.527087  0.086555        8          6        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   1.518547 -0.810630       17         13        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   1.517977  2.604886        3          3        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   1.517692  0.962435        5          5        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   1.512515 -0.278836        5          5        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   1.511265 -1.268799        9          7        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   1.510563 -1.202680       14         11        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   1.510005  1.759387       18         15        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   1.509780  0.829507       13         12        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   1.509669 -0.752284       17         13        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   1.508239  2.811447        3          3        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   1.508125 -2.767046        3          3        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   1.507836  1.639951       18         14        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   1.503976  0.328330        7          6        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   1.501186  1.823822       20         15        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   1.496593  1.095205       13          9        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   1.496362  1.152734       14         12        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   1.494704  2.332520       14         10        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   1.491619  0.153089       12         11        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   1.491422 -0.617228       14         12        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   1.487087 -0.672372       11         10        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   1.482317 -0.542607       15         13        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   1.480032  0.633007       14         13        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   1.475695 -0.608826       14         10        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   1.474021 -0.161851       13         10        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   1.472943 -0.496343       15         13        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   1.470017  0.792481       13         11        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   1.469482  0.264521       10          9        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   1.468813  0.676726       12         11        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   1.467491  2.042363       14         11        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   1.467052 -0.724726       17         13        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   1.466941  0.922105        4          4        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   1.465235  1.920924       12         10        True
2322  122333     1  7118  0.171519 -0.182447   0.805646   1.464067 -1.997259       17         13        True
